gene_id	gene	product	protein_id	old_locus_tag	A1A_S7	A1B_S8	A1C_S9	A2A_S10	A2B_S11	A2C_S12	A3A_S13	A3B_S14	A3C_S15	C1A_S16	C1B_S17	C1C_S18	C2A_60ng_S19	C2B_100ng_S20	C2B_60ng_S21	C2C_100ng_S22	C2C_60ng_S23	C3A_100ng_S24	C3A_60ng_S25	C3B_60ng_S26	C3C_100ng_S27	C3C_60ng_S28	C4A_S29	C4B_S30	C4C_S31	C5A_S32	C5B_S33	C5C_S34	Mock_S35	P6A_S1	P6B_S2	P6C_S3	P7A_S4	P7B_S5	P7C_S6
TX50_RS00655		energy-coupling factor ABC transporter ATP-binding protein	WP_011131764.1		0	0	1	0	0	0	0	0	0	345	638	344	83	251	145	478	324	42	43	302	109	112	138	163	185	150	42	93	0	829	874	874	166	246	213
TX50_RS00665		heparin lyase I family protein	WP_036930376.1		0	0	0	0	0	10	0	0	5	156	214	212	53	163	122	271	139	44	86	364	141	152	177	210	372	118	74	86	0	311	412	391	134	152	143
TX50_RS00670		hypothetical protein	WP_011131766.1		0	0	0	0	0	1	0	0	0	77	208	136	39	73	43	81	55	13	32	78	16	16	48	58	63	58	14	29	0	326	163	207	38	51	16
TX50_RS00675		response regulator transcription factor	WP_011131767.1		0	0	0	0	1	4	4	0	0	2505	5339	6274	1680	5341	3659	8541	6302	1954	2144	7199	3349	2991	3500	4053	5857	4441	2639	3258	6	7782	9680	8085	2409	2426	3214
TX50_RS00680		AAA family ATPase	WP_011131768.1		0	0	0	0	0	0	0	1	0	18	68	64	20	53	39	68	38	5	19	70	14	24	68	43	60	25	3	9	0	96	93	111	27	26	28
TX50_RS00685	tmk	dTMP kinase	WP_011131769.1		0	0	0	0	0	0	0	0	0	164	334	333	32	165	107	331	222	18	43	156	58	47	116	112	219	93	45	120	1	374	499	509	141	122	187
TX50_RS00690		cation-translocating P-type ATPase	WP_011131770.1		0	0	1	0	0	1	0	7	3	1340	2580	2338	688	1327	780	2254	1567	444	539	1790	724	588	929	838	935	938	511	823	1	3644	3999	3865	1189	1147	1118
TX50_RS00695		photosystem I assembly protein Ycf3	WP_011131771.1		0	0	0	0	0	0	0	0	0	252	545	457	76	272	183	466	331	35	105	463	179	172	239	149	427	127	49	60	1	718	527	677	141	128	157
TX50_RS00700	radA	DNA repair protein RadA	WP_011131772.1		1	0	0	1	6	0	0	0	0	102	295	471	116	254	129	234	214	48	56	145	72	60	91	122	157	76	21	54	0	364	363	334	312	204	129
TX50_RS00705		response regulator transcription factor	WP_011131773.1		0	0	0	0	6	5	0	0	0	1135	2593	1397	647	1598	859	2240	1631	298	451	2040	637	644	1066	921	1536	734	412	474	2	3508	4534	3858	298	289	217
TX50_RS00710	plsX	phosphate acyltransferase PlsX	WP_011131774.1		6	0	0	3	1	0	1	1	0	179	594	272	115	297	211	549	417	126	173	765	214	209	233	267	603	273	114	200	1	820	1168	978	106	77	85
TX50_RS00715		ketoacyl-ACP synthase III	WP_011131775.1		0	0	0	0	0	0	0	2	0	114	297	145	49	157	107	257	175	7	64	213	56	51	99	115	200	55	59	53	0	371	481	512	29	49	38
TX50_RS00720	fabD	ACP S-malonyltransferase	WP_011131776.1		0	0	0	0	0	0	1	0	0	502	1559	339	196	374	218	691	495	92	92	249	90	64	120	128	157	235	89	175	1	1840	1926	1838	57	139	149
TX50_RS00725		1-acyl-sn-glycerol-3-phosphate acyltransferase	WP_011131777.1		0	0	0	0	0	0	0	0	0	169	502	230	80	197	113	224	185	69	68	297	88	93	157	98	139	126	39	107	0	660	829	773	131	189	217
TX50_RS00730		hypothetical protein	WP_011131778.1		0	0	0	2	0	0	0	0	0	93	193	190	25	90	59	133	149	24	32	128	41	24	50	34	58	41	15	29	1	237	191	298	89	99	110
TX50_RS00735		Ycf34 family protein	WP_011131779.1		0	0	0	0	0	0	0	0	0	65	99	124	25	113	51	133	74	8	22	107	45	24	40	29	68	57	11	8	0	129	78	208	36	89	100
TX50_RS00740		CCA tRNA nucleotidyltransferase	WP_011131780.1		0	0	0	0	0	1	0	5	0	56	177	166	14	94	49	134	97	25	33	87	34	24	50	25	71	40	27	20	0	169	74	204	50	92	92
TX50_RS00745		RNA-binding protein	WP_011131781.1		0	0	0	0	5	7	0	0	0	10745	13672	3506	1956	5156	3200	7612	6711	478	859	5026	1072	959	2328	1952	1543	2348	741	1321	4	18152	14222	18518	358	766	597
TX50_RS00750		phytoene synthase	WP_011131782.1		0	0	0	0	0	5	1	2	0	282	521	716	165	439	265	651	497	90	181	676	301	268	321	346	583	272	162	256	0	679	714	729	527	655	620
TX50_RS00755	pds	15-cis-phytoene desaturase	WP_011131783.1		0	0	0	4	4	7	0	0	3	712	1752	2687	497	1346	780	2053	1444	399	457	1287	803	629	1272	1352	1736	1259	838	1037	4	2418	2609	2755	1846	1896	1697
TX50_RS00760		NAD(P)H-quinone oxidoreductase subunit M	WP_011131784.1		0	0	0	0	0	0	0	0	2	1064	1523	4478	567	2191	1224	2817	2151	349	474	1671	890	795	913	717	904	903	370	434	0	1951	1968	2096	1141	1970	1130
TX50_RS00765		DUF3172 domain-containing protein	WP_011131785.1		0	3	0	0	6	3	4	0	0	1592	2489	3052	726	1920	1162	2643	2006	327	482	1667	797	700	1163	1058	1080	966	541	956	2	3105	3669	3344	1155	1257	1092
TX50_RS00770		LysR family transcriptional regulator	WP_011131786.1		0	0	4	0	0	0	0	2	0	271	540	899	352	466	354	683	464	186	224	643	376	365	519	319	424	385	182	250	0	849	1143	840	695	766	770
TX50_RS00775		membrane protein	WP_011131787.1		0	1	0	0	0	0	0	0	0	185	349	348	76	215	164	318	266	52	52	356	98	71	154	138	193	109	60	89	0	522	549	612	123	99	94
TX50_RS00780		NAD(P)H-quinone oxidoreductase subunit 5	WP_011131788.1		1	10	0	10	6	18	0	0	2	3329	5574	10338	1290	4896	2986	6872	5045	1801	1567	4818	2284	2099	2517	2248	2635	3155	1865	2638	6	7215	8367	8452	9139	8969	8002
TX50_RS00785		NAD(P)H-quinone oxidoreductase subunit 4	WP_011131789.1		0	0	6	0	7	9	0	7	0	3088	6127	31882	1912	8553	5315	12593	9772	2228	1758	5085	2647	2104	3114	1779	2658	3166	2055	2350	2	7142	9027	8332	53678	50773	40115
TX50_RS00790		segregation/condensation protein A	WP_042115982.1		3	2	1	20	0	3	0	2	0	387	819	1305	100	312	177	614	507	73	85	266	95	57	150	142	150	119	79	109	0	1171	1032	1199	938	1418	1056
TX50_RS00795		NDP-sugar synthase	WP_011131791.1		0	0	1	0	0	0	0	0	0	167	487	631	129	424	221	560	481	160	202	630	344	262	345	327	620	232	99	191	0	681	898	822	475	435	594
TX50_RS00800		methylenetetrahydrofolate reductase	WP_011131792.1		0	0	0	0	1	1	0	0	0	188	580	310	196	310	168	480	335	70	112	370	172	143	217	217	247	134	53	104	0	834	990	998	120	145	114
TX50_RS00805		helix-turn-helix transcriptional regulator	WP_011131793.1		2	0	0	0	0	0	0	0	0	1594	2984	1435	299	1152	690	2016	1370	201	431	1639	569	508	635	733	1452	714	304	493	0	3723	3392	4013	229	217	287
TX50_RS00810		CYTH domain-containing protein	WP_011131794.1		0	1	0	0	0	0	0	0	0	48	102	91	46	53	37	105	75	15	21	84	23	12	50	48	30	29	7	13	0	156	167	123	38	35	33
TX50_RS00815		NAD(+) kinase	WP_036930370.1		2	0	0	1	0	0	0	0	0	79	210	186	59	159	91	218	139	30	55	100	51	62	56	57	91	49	32	63	1	237	236	302	98	136	148
TX50_RS00820	nuoK	NADH-quinone oxidoreductase subunit NuoK	WP_011131796.1		0	0	0	0	4	0	0	0	0	94	288	535	91	161	107	373	221	86	78	190	138	100	170	143	197	107	90	119	0	363	465	401	356	451	567
TX50_RS00825		NADH-quinone oxidoreductase subunit J	WP_011131797.1		0	0	0	0	1	0	0	0	0	275	605	1083	144	485	356	765	585	124	177	646	257	215	434	371	534	352	148	246	1	847	933	1019	614	806	1008
TX50_RS00830	ndhI	NAD(P)H-quinone oxidoreductase subunit I	WP_011131798.1		0	8	0	0	0	0	0	0	0	787	1578	3176	544	1646	1021	2506	1853	555	645	1766	1104	926	1105	789	1515	988	510	599	3	2007	2390	2391	2260	2904	3114
TX50_RS00835	nuoH	NADH-quinone oxidoreductase subunit NuoH	WP_011131799.1		0	0	2	1	5	5	0	0	0	694	1468	6475	483	1806	1183	3240	2347	638	546	1881	925	689	1013	746	1207	1022	721	769	0	2124	2404	2369	8502	9144	8692
TX50_RS00840		citrate synthase	WP_011131800.1		0	0	0	0	0	0	0	0	0	914	1462	2843	326	1209	730	1720	1114	160	300	836	333	345	650	581	831	443	227	436	3	2009	2496	2021	830	1047	950
TX50_RS00845		hypothetical protein	WP_011131801.1		0	0	0	0	0	1	0	2	0	40	103	90	20	26	21	69	43	22	20	29	14	9	23	23	6	17	7	14	0	149	91	135	42	32	21
TX50_RS00850		rhodanese	WP_011131802.1		0	0	0	0	0	0	0	0	0	165	472	197	34	155	72	251	180	22	51	185	40	34	60	65	126	79	26	64	0	500	563	587	129	97	119
TX50_RS00855	trpB	tryptophan synthase subunit beta	WP_011131803.1		0	2	0	0	0	0	0	1	0	989	1731	3203	470	1593	1130	2492	1788	399	634	2309	1009	852	1472	1241	2240	874	515	739	2	2472	3019	2470	2208	1919	2026
TX50_RS00860		translation initiation factor SUI1	WP_011131804.1		0	1	0	0	0	0	0	0	0	4	23	11	8	8	2	4	6	3	8	11	5	8	12	15	12	6	1	5	0	25	9	16	7	7	13
TX50_RS00865	cysC	adenylyl-sulfate kinase	WP_011131805.1		1	0	0	0	5	0	0	0	0	160	413	162	81	172	114	222	154	15	62	191	88	70	132	159	155	100	24	66	1	549	544	574	66	66	34
TX50_RS00870	purE	5-(carboxyamino)imidazole ribonucleotide mutase	WP_011131806.1		0	0	0	0	0	11	0	0	4	141	377	354	47	212	122	334	198	60	56	128	35	44	90	55	86	73	18	35	0	461	493	522	65	97	47
TX50_RS00875	bchM	magnesium protoporphyrin IX methyltransferase	WP_011131807.1		0	0	0	0	0	0	1	3	0	398	776	489	149	392	251	595	537	114	146	423	182	124	257	234	344	399	171	249	0	1125	1099	1096	309	272	214
TX50_RS00880		response regulator transcription factor	WP_011131808.1		0	0	0	2	0	0	0	0	0	933	1280	2453	619	1323	872	1722	1251	223	266	1011	504	438	643	633	593	484	294	361	2	1920	2485	2186	1286	1141	949
TX50_RS00885		cysteine desulfurase	WP_036930362.1		0	1	0	0	0	0	0	2	0	301	605	1175	177	471	293	850	624	221	244	855	424	379	453	478	449	566	309	411	0	764	869	981	1209	1454	1373
TX50_RS00890	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	WP_011131810.1		0	0	0	4	0	0	0	0	0	165	403	247	107	161	81	218	128	21	36	114	60	23	56	71	67	79	20	57	0	474	511	538	156	130	106
TX50_RS00895		NAD(P)H-quinone oxidoreductase subunit H	WP_011131811.1		4	0	0	0	0	5	0	1	8	2113	3506	7194	688	2669	1770	4425	3154	909	1075	3244	1438	1289	1925	1562	3071	1796	1262	1672	5	4280	4894	4601	2917	3090	3232
TX50_RS00900		acyl-CoA thioesterase	WP_011131812.1		0	0	0	0	3	0	0	0	0	86	276	522	91	164	150	315	290	67	47	203	114	84	162	121	117	137	65	96	1	353	524	471	423	558	456
TX50_RS00905		AMP-binding protein	WP_036930409.1		0	0	0	0	0	0	0	0	0	37	120	66	31	59	53	68	60	19	22	54	25	33	28	54	51	32	21	29	0	175	175	200	92	61	42
TX50_RS00910		o-succinylbenzoate synthase	WP_011131814.1		0	2	0	0	3	0	0	0	1	101	188	166	64	139	77	160	118	17	22	112	43	49	78	53	59	31	25	47	0	258	254	329	169	127	108
TX50_RS00915	menA	2-carboxy-1,4-naphthoquinone phytyltransferase	WP_011131815.1		0	0	0	0	0	0	0	0	0	101	232	244	63	120	54	154	101	17	33	105	39	44	67	50	47	50	32	39	0	371	359	314	244	215	160
TX50_RS00920		isochorismate synthase	WP_011131816.1		0	0	0	0	0	0	0	0	4	187	488	173	55	109	82	175	168	21	37	130	39	27	77	74	76	47	31	46	0	620	548	663	120	136	90
TX50_RS00925	gshB	glutathione synthase	WP_011131817.1		0	1	0	0	0	0	0	0	0	452	1124	581	160	475	305	889	728	145	162	498	203	148	256	257	445	253	97	216	1	1477	1517	1560	303	352	316
TX50_RS00930	grxC	glutaredoxin 3	WP_011131818.1		0	0	0	0	0	0	0	1	0	43	133	38	7	33	20	65	51	8	10	47	16	15	29	22	51	27	12	14	0	150	120	100	32	20	10
TX50_RS00935	prfB	peptide chain release factor 2	WP_011131819.1		0	1	2	0	0	0	0	0	0	363	575	474	60	142	106	375	227	75	89	283	128	106	170	175	329	158	95	159	0	716	785	741	286	303	383
TX50_RS00940		DUF3285 domain-containing protein	WP_011131820.1		0	0	0	0	0	0	0	0	0	79	116	99	21	61	33	105	71	6	23	69	19	14	33	38	37	43	10	17	0	186	174	258	24	57	42
TX50_RS00945	ybeY	rRNA maturation RNase YbeY	WP_011131821.1		0	0	0	0	0	0	0	0	0	11	31	14	9	16	5	10	12	6	3	8	5	2	1	6	5	6	1	15	0	43	42	36	7	26	29
TX50_RS00950		diacylglycerol kinase family protein	WP_011131822.1		0	0	0	0	0	0	0	0	1	3	9	19	6	6	2	2	14	9	0	9	2	2	3	5	6	2	4	9	0	17	8	18	26	35	13
TX50_RS00955		aminodeoxychorismate/anthranilate synthase component II	WP_011131823.1		0	0	0	0	0	0	0	0	0	159	494	402	111	293	213	492	398	60	65	259	148	119	147	125	205	158	39	67	0	687	671	754	304	397	423
TX50_RS00960		MBL fold metallo-hydrolase	WP_011131824.1		3	0	1	0	0	0	0	0	0	66	151	245	45	86	65	125	111	42	58	166	75	75	90	110	145	48	29	47	0	160	231	185	257	393	269
TX50_RS00965		histidinol-phosphate aminotransferase family protein	WP_011131825.1		0	0	0	0	0	6	1	0	0	157	332	402	81	225	161	274	182	38	62	221	124	73	106	102	98	114	53	79	0	558	470	524	281	439	319
TX50_RS00970	argS	arginine--tRNA ligase	WP_011131826.1		0	4	0	0	2	2	3	0	1	185	361	184	119	175	102	194	161	27	61	146	62	40	95	107	114	61	47	59	0	503	344	536	126	162	117
TX50_RS00975	nadC	carboxylating nicotinate-nucleotide diphosphorylase	WP_011131827.1		0	2	0	0	0	1	0	0	0	61	187	110	49	72	27	112	94	14	17	73	23	32	44	47	58	22	16	16	0	203	200	196	43	66	42
TX50_RS00980	mnmE	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	WP_011131828.1		0	0	3	1	0	1	8	0	0	106	172	110	54	122	70	191	132	11	70	190	69	64	65	70	116	70	13	35	1	204	124	215	76	44	40
TX50_RS00985		DUF2062 domain-containing protein	WP_011131829.1		0	0	0	0	0	0	0	0	0	40	221	121	55	89	53	132	108	12	30	55	11	19	48	50	63	109	44	34	0	265	293	230	177	147	139
TX50_RS00990		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	WP_011131830.1		0	0	0	6	4	2	0	1	1	503	802	1581	390	626	360	1228	911	175	278	727	365	306	676	509	777	445	320	383	2	1168	1350	1177	1595	1987	1986
TX50_RS00995		ABC transporter ATP-binding protein	WP_011131831.1		0	0	1	2	4	0	0	1	0	85	257	150	75	82	84	118	77	28	46	59	12	21	22	44	22	59	11	39	0	285	349	318	244	175	45
TX50_RS01000		RluA family pseudouridine synthase	WP_011131832.1		3	0	1	2	0	0	0	1	0	120	232	285	89	90	129	265	165	34	52	169	145	119	184	154	175	95	58	106	0	312	428	345	214	149	152
TX50_RS01005	ylqF	ribosome biogenesis GTPase YlqF	WP_011131833.1		0	2	1	0	0	0	0	0	0	155	254	422	85	151	138	305	193	22	44	240	110	83	171	119	197	85	30	88	0	407	331	376	355	375	330
TX50_RS01010		phosphoglycerate kinase	WP_011131834.1		7	1	0	8	0	8	2	0	0	1872	6145	921	457	1633	1051	3035	2313	340	530	1547	499	366	672	1050	1751	1103	502	888	4	8417	9042	8115	480	456	365
TX50_RS01015		hypothetical protein	WP_011131835.1		0	0	0	0	0	0	0	0	0	52	227	211	62	56	37	174	134	13	25	100	32	37	79	47	75	54	11	31	0	220	200	258	116	170	119
TX50_RS01020		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase	WP_011131836.1		1	0	0	0	4	2	0	0	0	50	139	45	45	84	44	83	62	30	17	90	42	26	56	61	12	17	5	28	0	129	114	185	92	62	55
TX50_RS01025		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	WP_011131837.1		0	0	0	2	0	0	1	0	0	91	297	508	117	284	214	476	429	87	113	281	114	93	135	126	127	118	52	89	0	404	310	429	258	318	278
TX50_RS01030		quinone-dependent dihydroorotate dehydrogenase	WP_011131838.1		0	0	0	0	0	0	0	0	1	100	189	198	108	132	120	212	193	39	54	182	72	95	102	119	139	74	16	54	0	254	233	317	140	147	118
TX50_RS01035		ribonuclease HI	WP_011131839.1		0	5	0	0	0	5	0	4	0	1108	3780	836	2022	1723	1130	2244	1815	581	621	1338	755	527	875	726	266	959	682	981	2	4232	4177	4089	405	308	308
TX50_RS01040	rplL	50S ribosomal protein L7/L12	WP_011131840.1		0	0	0	6	7	13	0	0	0	3970	12242	3788	8372	7908	4989	10032	7793	3117	2965	7557	3634	3037	3220	2986	675	4010	2578	3519	4	15007	14794	14282	1427	1631	1692
TX50_RS01045	rplJ	50S ribosomal protein L10	WP_011131841.1		0	4	4	6	6	91	4	7	4	11291	29124	12078	23454	24828	16279	35702	27208	9528	9077	31021	12447	10705	10023	8311	3779	12041	7231	9603	2	37324	43374	36135	5216	6288	6499
TX50_RS01050	rplA	50S ribosomal protein L1	WP_011131842.1		1	0	0	0	0	11	2	0	0	4144	9978	3550	3230	5317	3267	7276	5190	1245	1402	6618	2265	1826	3091	2381	3405	2466	1165	1787	10	12853	17810	14369	2519	3944	3305
TX50_RS01055	rplK	50S ribosomal protein L11	WP_011131843.1		0	2	0	0	0	11	1	0	0	3167	7707	4484	2592	3704	2355	5176	3947	932	940	3434	1393	1077	1994	1546	1365	2194	1302	1746	2	10566	11168	10669	2737	4095	3981
TX50_RS01060	nusG	transcription termination/antitermination protein NusG	WP_011131844.1		0	0	0	1	0	3	0	0	0	1874	4926	3540	1183	2262	1421	3324	2525	552	673	2563	1093	843	1911	1337	1598	1213	707	958	9	6541	7157	6514	3871	4756	4151
TX50_RS01065	secE	preprotein translocase subunit SecE	WP_011131845.1		0	0	0	2	0	1	0	0	0	411	961	374	193	394	193	531	447	95	65	387	125	111	226	190	132	177	75	135	0	1606	1544	1362	167	233	210
TX50_RS01070		AAA family ATPase	WP_011131846.1		3	0	0	5	0	2	2	1	1	782	1860	1427	446	858	549	1382	1101	84	219	900	289	243	626	531	695	513	211	389	8	2264	2565	2485	705	801	775
TX50_RS01075	eno	phosphopyruvate hydratase	WP_011131847.1		3	6	0	0	0	0	0	4	0	2068	5060	5782	498	2149	1455	3819	2790	318	361	1413	391	317	953	684	1531	907	369	720	0	5452	6729	5207	840	927	956
TX50_RS01080		AarF/ABC1/UbiB kinase family protein	WP_011131848.1		0	1	0	0	0	5	2	0	0	656	1148	1429	350	658	383	1244	838	245	322	1148	496	430	628	523	868	607	290	398	0	1539	1953	1816	696	939	867
TX50_RS01085		hypothetical protein	WP_011131849.1		0	0	1	4	0	0	1	0	0	129	322	477	90	309	193	421	402	56	109	534	283	244	271	183	321	200	89	130	0	441	280	346	304	612	492
TX50_RS01090		FAD-dependent oxidoreductase	WP_011131850.1		0	0	0	0	0	0	3	0	0	995	2279	1077	222	649	470	1357	901	173	367	849	317	302	548	629	972	502	208	492	0	2872	3109	3088	261	318	422
TX50_RS01095		hypothetical protein	WP_011131851.1		0	0	0	0	0	1	0	0	0	374	1195	1246	178	329	168	422	335	74	65	163	66	83	186	106	130	183	102	110	0	1314	1360	1442	214	223	243
TX50_RS01100		sodium-dependent bicarbonate transport family permease	WP_011131852.1		0	0	0	0	0	2	0	0	0	2953	7055	1646	1368	1784	1067	2421	1915	352	313	837	373	271	666	512	286	705	329	489	0	8036	10601	11076	546	585	382
TX50_RS01105		SulP family inorganic anion transporter	WP_011131853.1		0	4	3	2	7	17	0	7	4	19014	39988	6852	7033	10452	7323	15203	11593	2252	2065	5871	1352	1228	4013	3411	1951	4276	2028	3797	4	52142	69303	65434	761	593	584
TX50_RS01110	hemB	porphobilinogen synthase	WP_011131854.1		0	0	0	3	0	5	0	0	0	627	1735	485	189	518	349	891	679	144	219	974	207	172	292	311	583	428	179	308	1	2535	3374	2520	103	66	91
TX50_RS01115		VOC family protein	WP_011131855.1		0	6	0	0	0	0	0	0	0	65	246	70	33	84	35	124	123	39	25	101	18	19	61	55	164	65	28	41	1	257	280	321	26	30	23
TX50_RS01120		endonuclease MutS2	WP_011131856.1		0	11	0	6	0	1	2	1	1	57	176	132	43	131	51	127	137	53	44	139	75	62	85	117	213	69	51	57	1	181	203	210	55	53	62
TX50_RS01125	obgE	GTPase ObgE	WP_011131857.1		0	0	0	1	3	0	2	0	0	94	355	473	59	363	186	409	299	50	95	349	97	90	170	134	325	74	87	126	0	399	458	414	157	139	183
TX50_RS01130		hypothetical protein	WP_011131858.1		0	0	0	0	0	0	0	0	0	180	607	316	119	193	218	407	322	19	181	968	209	218	356	370	300	71	33	79	0	797	434	451	24	25	34
TX50_RS01140		glutathione S-transferase family protein	WP_011131860.1		0	0	0	0	1	0	0	0	0	45	145	143	82	92	65	105	100	22	22	68	20	23	51	41	34	70	29	9	0	180	156	210	76	80	102
TX50_RS01145		aspartoacylase	WP_011131861.1		0	0	0	0	0	0	0	0	0	121	275	376	59	211	90	256	168	16	55	169	40	37	100	100	123	59	37	92	2	433	416	469	67	84	67
TX50_RS01150	psbA	photosystem II q(b) protein	WP_011131862.1		20	10	20	66	161	914	6	87	33	295619	487258	1238473	337834	726040	449246	825388	641959	571379	357026	277916	517850	423559	258841	331974	72837	640440	519176	499502	277	725416	902322	758176	854454	1075073	829927
TX50_RS01155	aroC	chorismate synthase	WP_011131863.1		0	0	0	0	6	0	0	0	7	690	1413	2660	286	1275	829	2068	1437	267	447	1791	893	674	1228	878	1931	607	542	554	4	1652	2381	2061	1814	1939	2286
TX50_RS01160		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	WP_011131864.1		0	5	0	0	0	0	0	0	0	190	456	391	119	218	147	431	369	35	78	232	81	75	82	118	86	103	69	113	3	481	711	682	294	399	317
TX50_RS01165	ftsH	ATP-dependent zinc metalloprotease FtsH	WP_011131865.1		0	0	4	2	3	16	0	7	2	8939	15898	17382	4101	12203	7929	22409	16901	5032	5898	14621	9717	8515	7416	8987	11506	7760	5419	7213	16	21478	24887	23028	10849	11591	12909
TX50_RS01170	sat	sulfate adenylyltransferase	WP_011131866.1		8	0	0	2	0	3	0	0	4	3155	7384	500	339	1079	696	1771	1375	136	152	784	107	92	431	475	426	444	156	246	1	9555	10012	12028	36	41	53
TX50_RS01175		photosystem II manganese-stabilizing polypeptide	WP_011131867.1		4	0	1	8	4	16	0	1	0	40113	71385	10471	9376	16625	10467	27438	20256	3083	3366	7817	2594	2113	5897	5969	2226	7729	3422	6595	6	97772	105846	109843	1031	1002	1070
TX50_RS01180	coaBC	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	WP_011131868.1		1	0	0	3	1	2	0	5	0	350	757	508	65	186	116	443	437	49	52	239	72	80	124	151	172	162	73	164	0	1054	1164	1117	303	321	360
TX50_RS01185		DUF2555 domain-containing protein	WP_011131869.1		0	0	4	0	0	0	0	0	0	10	15	19	1	4	0	11	4	0	13	38	8	18	11	15	72	7	7	0	0	14	14	14	8	0	2
TX50_RS01190		hypothetical protein	WP_011131870.1		0	0	0	0	0	0	0	0	0	159	302	277	52	221	105	330	196	13	95	394	138	140	143	137	378	57	25	47	0	253	342	384	59	71	75
TX50_RS01195		DUF565 domain-containing protein	WP_011131871.1		2	0	0	0	0	0	0	0	0	83	180	185	39	94	66	194	115	33	16	115	62	25	88	43	146	87	19	50	0	201	212	242	42	60	75
TX50_RS01200		aspartate carbamoyltransferase catalytic subunit	WP_011131872.1		0	0	4	5	0	2	1	0	0	261	656	780	175	405	199	571	448	122	129	460	201	148	276	160	215	177	121	153	2	824	1083	946	469	722	476
TX50_RS01205		DNA-3-methyladenine glycosylase	WP_071812971.1		2	3	0	0	6	0	4	0	0	55	96	188	33	84	49	104	57	24	13	88	23	16	66	69	80	68	20	40	0	157	198	184	39	88	68
TX50_RS01210	gatC	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	WP_011131874.1		0	0	1	0	0	0	0	0	0	521	1143	1226	211	646	495	1142	953	77	173	808	181	180	408	337	492	202	111	199	0	1527	1755	1510	420	656	418
TX50_RS01215		fatty acid desaturase	WP_225866779.1		0	0	0	0	0	1	0	0	0	502	1053	1798	406	789	389	1323	895	603	454	1112	830	700	847	856	553	1089	675	844	0	1636	1894	1642	1865	2658	2335
TX50_RS01230		hypothetical protein	WP_225866760.1		0	0	0	0	0	0	0	0	0	27	39	87	14	28	31	31	31	6	26	38	18	7	18	35	23	10	5	8	0	53	72	54	49	129	76
TX50_RS01235	ileS	isoleucine--tRNA ligase	WP_011131876.1		0	5	2	6	0	2	0	0	2	528	1664	1449	391	746	555	1205	975	228	350	1119	342	298	594	549	1003	549	243	425	0	2321	2915	2500	568	1122	1287
TX50_RS01240		DUF3177 family protein	WP_011131877.1		0	0	0	0	0	3	0	0	0	458	1068	215	185	237	117	192	251	23	26	136	27	20	51	86	46	86	28	30	0	1588	965	1404	24	27	18
TX50_RS01245	trmB	tRNA (guanosine(46)-N7)-methyltransferase TrmB	WP_011131878.1		0	0	0	0	0	0	0	0	1	14	52	25	8	26	8	34	33	0	5	7	14	16	17	8	6	8	2	7	0	77	38	58	8	20	15
TX50_RS01250		phosphoglucosamine mutase	WP_011131879.1		0	0	0	0	0	4	0	0	0	28	92	191	19	88	56	92	80	26	43	96	69	49	76	74	76	51	13	21	1	100	97	103	126	204	151
TX50_RS01255		thioredoxin family protein	WP_011131880.1		0	0	0	0	0	0	0	0	0	103	246	54	37	59	31	80	59	18	18	49	50	45	56	49	30	55	22	15	0	342	198	292	15	44	29
TX50_RS01260	thyX	FAD-dependent thymidylate synthase	WP_011131881.1		0	0	0	0	0	0	0	0	0	667	1903	3074	519	959	641	1928	1386	214	249	912	317	246	894	641	567	798	562	952	0	2106	2452	2450	2114	4623	5482
TX50_RS01265	dcd	dCTP deaminase	WP_011131882.1		0	1	0	0	5	0	0	0	0	790	2176	6530	693	1616	1084	2958	2039	252	448	1229	530	441	1264	880	687	1322	596	1350	0	2822	3056	2697	3323	8165	7039
TX50_RS01270		cob(I)yrinic acid a,c-diamide adenosyltransferase	WP_011131883.1		0	0	0	2	0	0	0	0	0	170	478	1711	176	357	295	885	638	121	217	634	324	252	742	472	586	394	187	278	4	700	698	702	1004	2462	1788
TX50_RS01275	ntcA	global nitrogen regulator NtcA	WP_011131884.1		0	0	0	0	0	0	0	0	0	59	134	2098	39	176	100	479	307	43	63	187	80	68	50	116	165	71	44	36	0	210	265	232	816	671	1023
